Results Log
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 176

PR_AUC: 0.9023
ROC_AUC: 0.9948
F1: 0.8567
PRECISION: 0.8020
RECALL: 0.9194
ACCURACY: 0.9849
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-09 20:43:25.569446
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 175

PR_AUC: 0.7681
ROC_AUC: 0.9166
F1: 0.7636
PRECISION: 0.8693
RECALL: 0.6808
ACCURACY: 0.9794
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-09 20:51:23.250889
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 177

PR_AUC: 0.5336
ROC_AUC: 0.7784
F1: 0.5786
PRECISION: 0.8121
RECALL: 0.4494
ACCURACY: 0.9679
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 20:59:42.970442
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 178

PR_AUC: 0.7436
ROC_AUC: 0.9167
F1: 0.7277
PRECISION: 0.7594
RECALL: 0.6986
ACCURACY: 0.9744
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 21:01:44.717968
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 179

PR_AUC: 0.9057
ROC_AUC: 0.9953
F1: 0.8614
PRECISION: 0.8270
RECALL: 0.8988
ACCURACY: 0.9858
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-09 21:02:51.027836
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 180

PR_AUC: 0.5303
ROC_AUC: 0.7804
F1: 0.5825
PRECISION: 0.8113
RECALL: 0.4544
ACCURACY: 0.9681
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 21:10:21.465362
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 181

PR_AUC: 0.7724
ROC_AUC: 0.9174
F1: 0.7629
PRECISION: 0.8144
RECALL: 0.7175
ACCURACY: 0.9782
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 21:15:11.717121
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 183

PR_AUC: 0.5289
ROC_AUC: 0.7816
F1: 0.5784
PRECISION: 0.7853
RECALL: 0.4577
ACCURACY: 0.9673
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 21:15:22.964857
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 184

PR_AUC: 0.7709
ROC_AUC: 0.9189
F1: 0.7606
PRECISION: 0.8879
RECALL: 0.6652
ACCURACY: 0.9795
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-09 21:22:48.994297
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 185

PR_AUC: 0.9034
ROC_AUC: 0.9950
F1: 0.8598
PRECISION: 0.8241
RECALL: 0.8988
ACCURACY: 0.9856
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-09 21:29:28.502719
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 182

PR_AUC: 0.9002
ROC_AUC: 0.9947
F1: 0.8546
PRECISION: 0.8611
RECALL: 0.8482
ACCURACY: 0.9859
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 21:29:32.070626
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 186

PR_AUC: 0.5283
ROC_AUC: 0.7776
F1: 0.5753
PRECISION: 0.7888
RECALL: 0.4527
ACCURACY: 0.9673
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 21:30:51.653421
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 187

PR_AUC: 0.7650
ROC_AUC: 0.9186
F1: 0.7591
PRECISION: 0.8577
RECALL: 0.6808
ACCURACY: 0.9788
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-09 21:31:16.183113
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 188

PR_AUC: 0.9021
ROC_AUC: 0.9946
F1: 0.8613
PRECISION: 0.8320
RECALL: 0.8927
ACCURACY: 0.9859
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-09 21:41:49.253031
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 189

PR_AUC: 0.5030
ROC_AUC: 0.7804
F1: 0.5570
PRECISION: 0.7236
RECALL: 0.4527
ACCURACY: 0.9647
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 21:46:02.778162
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 190

PR_AUC: 0.7533
ROC_AUC: 0.9157
F1: 0.7601
PRECISION: 0.8424
RECALL: 0.6924
ACCURACY: 0.9786
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-09 21:49:18.529379
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 191

PR_AUC: 0.9029
ROC_AUC: 0.9947
F1: 0.8563
PRECISION: 0.8662
RECALL: 0.8465
ACCURACY: 0.9861
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 21:57:12.711714
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 192

PR_AUC: 0.4815
ROC_AUC: 0.7756
F1: 0.5446
PRECISION: 0.7190
RECALL: 0.4383
ACCURACY: 0.9641
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 22:01:05.843241
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 194

PR_AUC: 0.9060
ROC_AUC: 0.9952
F1: 0.8612
PRECISION: 0.8873
RECALL: 0.8365
ACCURACY: 0.9868
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 22:01:15.754067
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 195

PR_AUC: 0.5215
ROC_AUC: 0.7794
F1: 0.5665
PRECISION: 0.7388
RECALL: 0.4594
ACCURACY: 0.9656
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-09 22:01:59.904126
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 196

PR_AUC: 0.7696
ROC_AUC: 0.9160
F1: 0.7668
PRECISION: 0.8242
RECALL: 0.7169
ACCURACY: 0.9786
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-09 22:04:26.064816
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 193

PR_AUC: 0.7732
ROC_AUC: 0.9184
F1: 0.7728
PRECISION: 0.8715
RECALL: 0.6941
ACCURACY: 0.9800
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 22:13:22.671198
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 197

PR_AUC: 0.9091
ROC_AUC: 0.9951
F1: 0.8636
PRECISION: 0.8809
RECALL: 0.8471
ACCURACY: 0.9869
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 22:18:02.657457
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 198

PR_AUC: 0.5151
ROC_AUC: 0.7791
F1: 0.5545
PRECISION: 0.6703
RECALL: 0.4727
ACCURACY: 0.9628
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 22:22:03.027084
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 199

PR_AUC: 0.7727
ROC_AUC: 0.9170
F1: 0.7581
PRECISION: 0.8801
RECALL: 0.6657
ACCURACY: 0.9792
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-09 22:30:20.832760
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 201

PR_AUC: 0.5396
ROC_AUC: 0.7825
F1: 0.5861
PRECISION: 0.7652
RECALL: 0.4750
ACCURACY: 0.9672
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-09 22:31:11.597570
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 202

PR_AUC: 0.7689
ROC_AUC: 0.9207
F1: 0.7629
PRECISION: 0.8202
RECALL: 0.7130
ACCURACY: 0.9783
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 22:32:01.115954
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 203

PR_AUC: 0.9052
ROC_AUC: 0.9952
F1: 0.8598
PRECISION: 0.8037
RECALL: 0.9244
ACCURACY: 0.9852
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-09 22:33:01.559764
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 200

PR_AUC: 0.8995
ROC_AUC: 0.9945
F1: 0.8570
PRECISION: 0.8575
RECALL: 0.8565
ACCURACY: 0.9860
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 22:37:57.793566
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 204

PR_AUC: 0.5129
ROC_AUC: 0.7779
F1: 0.5618
PRECISION: 0.7556
RECALL: 0.4472
ACCURACY: 0.9658
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 22:44:05.380518
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 205

PR_AUC: 0.7250
ROC_AUC: 0.9176
F1: 0.7312
PRECISION: 0.7958
RECALL: 0.6763
ACCURACY: 0.9757
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 22:53:11.097874
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 206

PR_AUC: 0.9070
ROC_AUC: 0.9955
F1: 0.8755
PRECISION: 0.8389
RECALL: 0.9155
ACCURACY: 0.9873
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-09 22:55:34.780728
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 207

PR_AUC: 0.5218
ROC_AUC: 0.7802
F1: 0.5629
PRECISION: 0.7921
RECALL: 0.4366
ACCURACY: 0.9668
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 23:00:59.428984
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 209

PR_AUC: 0.9044
ROC_AUC: 0.9950
F1: 0.8609
PRECISION: 0.8597
RECALL: 0.8621
ACCURACY: 0.9864
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 23:01:18.747974
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 208

PR_AUC: 0.7737
ROC_AUC: 0.9202
F1: 0.7689
PRECISION: 0.8181
RECALL: 0.7253
ACCURACY: 0.9786
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 23:02:07.730021
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 210

PR_AUC: 0.4650
ROC_AUC: 0.7794
F1: 0.5440
PRECISION: 0.6716
RECALL: 0.4572
ACCURACY: 0.9625
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 23:07:30.077047
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 211

PR_AUC: 0.7675
ROC_AUC: 0.9164
F1: 0.7608
PRECISION: 0.8659
RECALL: 0.6785
ACCURACY: 0.9791
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-09 23:12:01.480894
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 212

PR_AUC: 0.9001
ROC_AUC: 0.9948
F1: 0.8596
PRECISION: 0.8323
RECALL: 0.8888
ACCURACY: 0.9858
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-09 23:14:37.517899
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 213

PR_AUC: 0.5286
ROC_AUC: 0.7813
F1: 0.5787
PRECISION: 0.7848
RECALL: 0.4583
ACCURACY: 0.9673
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 23:26:41.785330
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 214

PR_AUC: 0.7528
ROC_AUC: 0.9153
F1: 0.7420
PRECISION: 0.8372
RECALL: 0.6663
ACCURACY: 0.9773
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-09 23:29:53.155966
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 215

PR_AUC: 0.9042
ROC_AUC: 0.9954
F1: 0.8655
PRECISION: 0.8444
RECALL: 0.8877
ACCURACY: 0.9865
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-09 23:31:00.686886
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 216

PR_AUC: 0.5403
ROC_AUC: 0.7805
F1: 0.5890
PRECISION: 0.8066
RECALL: 0.4638
ACCURACY: 0.9683
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-09 23:32:25.975828
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 218

PR_AUC: 0.9014
ROC_AUC: 0.9947
F1: 0.8653
PRECISION: 0.8502
RECALL: 0.8810
ACCURACY: 0.9866
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-09 23:32:30.382846
